,words,attribution
289,knocked,0.021464317467515103
302,##dling,0.011894883472920375
320,says,0.011319057035711432
371,##tment,0.009112272481424676
325,attacks,0.008858603724501705
607,seattle,0.007395250424004667
924,said,0.007361959318349896
301,med,0.0067076680836509915
423,january,0.006426323682115463
915,attacks,0.0062574419583575755
370,##par,0.006016239974999883
123,.,0.005628184261571455
844,criticized,0.005248269270876845
797,institutes,0.005099385963648143
179,foreign,0.004643105878500081
278,affected,0.004146878049068307
850,stunned,0.00414025245204824
923,officials,0.004091132416701842
245,baghdad,0.003891046238435819
504,interfere,0.0038249505868693822
427,at,0.0035258733888987926
244,in,0.003368994447868982
420,passed,0.0032902699742425206
476,bad,0.0032380288165724256
888,office,0.0030973180190867
268,sewage,0.003053034718167653
525,##ia,0.003023738432654887
511,##ia,0.003023738432654887
122,freedom,0.0029382456797280706
416,##nt,0.002908423783338942
714,this,0.0029077523711306527
323,used,0.002895327334500116
543,-,0.0028413488204932845
887,political,0.002715249943955746
557,could,0.002655364548511359
415,ave,0.0026154846904223854
308,lethal,0.0025892797053584946
793,contract,0.0025341798013780825
542,asian,0.002514164823136159
369,##de,0.002484578718112678
547,istanbul,0.002385404590752595
556,i,0.0023264093747010777
533,i,0.0023264093747010777
462,direct,0.0022781156422754527
534,ca,0.0022666027383865988
840,quarterback,0.002242399666884267
373,communications,0.002185548171623396
33,marcos,0.0021431217005427987
27,marcos,0.0021431217005427987
63,marcos,0.0021431217005427987
328,troops,0.0021357910805459924
920,washington,0.00212042246046537
458,utility,0.0020723113657702603
410,##ville,0.0019963547619087246
165,essex,0.0019906594206574165
280,with,0.0019823802297124554
251,##hal,0.0019585524859642594
161,middlesex,0.0019082817687537668
426,2007,0.001895768751399452
187,fifth,0.0018426345478877613
879,for,0.0018390368086491043
53,rr,0.001822161132185474
35,rr,0.001822161132185474
68,rr,0.001822161132185474
82,rr,0.001822161132185474
789,career,0.0018048481971037714
892,agency,0.0017631549756375237
356,loud,0.0017560055304646613
433,group,0.001754442796698547
419,florida,0.0017339464908562795
553,tbilisi,0.001713840458789745
925,.,0.0017036839145403214
910,.,0.0017036839145403214
282,all,0.0016953647613421096
849,cardinals,0.0016598596323586737
902,began,0.0016438805480153422
327,american,0.0016232046197777535
582,his,0.0015267700007315281
465,the,0.00152364939016992
452,the,0.00152364939016992
431,the,0.00152364939016992
916,on,0.0015213885204145249
830,poland,0.0015070744312411588
405,roth,0.0014183854342258704
668,sets,0.0014007617111528726
537,t,0.001396242399457935
560,t,0.001396242399457935
281,almost,0.0013738879361737803
326,against,0.0013519014414037967
685,situated,0.0013278464304901302
15,university,0.0013212312517302974
731,gas,0.0012793587436071405
720,foot,0.0012772045759389813
589,a,0.0012703040763771577
572,a,0.0012703040763771577
243,ambassador,0.001268368145067466
820,melting,0.001259173262831772
843,##r,0.0012419074329757507
460,people,0.00123529202067793
894,of,0.0012205424841346033
907,of,0.0012205424841346033
918,york,0.0012186510062201315
623,radically,0.0011721405341569542
269,treatment,0.0011474708317525649
286,around,0.001110686958285119
569,##vo,0.0010860772359354565
854,34,0.0010803144477650461
292,action,0.0010780551810436272
622,a,0.001071324576198006
662,a,0.001071324576198006
665,losing,0.001070053151020715
183,more,0.001066195205575084
270,plants,0.0010571999208354745
285,plants,0.0010571999208354745
803,industry,0.0010411266498120118
424,8,0.001039998172022815
96,manhattan,0.0010254462346902882
104,manhattan,0.0010254462346902882
192,non,0.0010196663132462868
42,mu,0.0009998788335818971
762,postdoctoral,0.0009996350819336554
896,between,0.0009941889202534375
490,a,0.0009846502295620281
296,states,0.0009630210115726342
149,said,0.0009565999175419188
615,began,0.0009519199080259481
307,shipping,0.0009503345822656138
702,hanover,0.0009465159914186218
219,politicians,0.000932262255515459
436,motors,0.0009285527042250709
312,##ite,0.000919104576360056
9,department,0.0009037511200998378
421,away,0.0009034097227093679
170,westchester,0.0008914765323446254
428,age,0.0008598713437618513
439,discussions,0.000854962550832437
391,l,0.0008518459936706171
185,one,0.000846681457653974
466,talks,0.0008423147127022365
624,different,0.0008410807021514482
136,under,0.0008353104334420944
899,states,0.0008229509543092588
221,scientists,0.0008225155325802613
0,his,0.0008143777538305824
785,bank,0.0008129297806950168
792,a,0.0008060688897972678
761,a,0.0008060688897972678
750,in,0.000803713333666119
740,in,0.000803713333666119
787,in,0.000803713333666119
721,wood,0.0007909849681303536
878,common,0.0007883848897109189
856,20,0.0007833668285249007
39,ana,0.0007802411031132445
51,ana,0.0007802411031132445
135,now,0.0007627618571993981
75,##en,0.0007613526493693523
363,.,0.0007596083119989291
361,.,0.0007596083119989291
377,.,0.0007596083119989291
260,.,0.0007592384524725179
256,.,0.0007592384524725179
258,.,0.0007592384524725179
293,.,0.0007592384524725179
573,69,0.0007574156866746496
591,69,0.0007574156866746496
917,new,0.0007569226105368617
194,##itical,0.0007560230193328155
238,##ior,0.000753820517329024
825,from,0.0007523662347447196
368,inter,0.0007513465884952828
752,hometown,0.0007371645423958399
651,he,0.0007340817792629437
193,##pol,0.0007207055670632268
502,brooklyn,0.0007165591373271696
507,traffic,0.0007122050495686884
575,year,0.0007101994316732776
382,rabbi,0.0007082803284866242
568,##s,0.0006952353875162813
756,l,0.0006947281578096351
95,lower,0.0006919046042336917
388,##d,0.0006887980065729631
688,acres,0.0006708812596170976
36,##b,0.0006502625549652583
69,##b,0.0006502625549652583
83,##b,0.0006502625549652583
54,##b,0.0006502625549652583
335,was,0.0006495519588504434
352,was,0.0006495519588504434
186,-,0.0006492101630103752
180,-,0.0006492101630103752
483,system,0.0006272170229263108
754,montreal,0.0006223512633475617
113,united,0.0006217043979352926
673,2,0.0006205108364371572
643,washington,0.0006135962623743895
895,telecommunications,0.0006134579088056354
726,built,0.0006087839872435606
705,.,0.0005961438677815463
707,.,0.0005961438677815463
518,southwest,0.0005918953046631059
922,the,0.0005822997829487371
908,the,0.0005822997829487371
897,the,0.0005822997829487371
904,the,0.0005822997829487371
890,the,0.0005822997829487371
810,##ier,0.000579271563561591
618,##ep,0.0005500678383323106
730,has,0.000547908186347257
798,for,0.0005454858291170217
508,approaching,0.0005421381314882572
495,taking,0.0005410636729525532
592,##1,0.0005407287903891692
406,##stein,0.0005371760425393402
741,ne,0.0005336798540360474
237,sin,0.000528044284281263
802,granite,0.0005255733992500482
703,",",0.000524574888942159
708,",",0.000524574888942159
729,",",0.000524574888942159
725,",",0.000524574888942159
713,",",0.000524574888942159
683,",",0.000524574888942159
306,including,0.0005220482110036695
845,his,0.0005100706653983296
613,##court,0.0005073656524792441
633,the,0.0005049349755742461
628,the,0.0005049349755742461
645,the,0.0005049349755742461
639,the,0.0005049349755742461
653,the,0.0005049349755742461
610,the,0.0005049349755742461
442,joint,0.0005000443855249628
554,just,0.0004959365507863353
748,university,0.0004946452952050919
768,university,0.0004946452952050919
265,more,0.00049449012147433
678,much,0.0004882468422842831
203,showcase,0.0004823331912212646
16,high,0.00047911747155808385
45,##di,0.00047738561734887133
225,writers,0.0004713439849096841
590,$,0.00046278678683194473
209,arts,0.0004578310837748919
338,on,0.00045661845961471754
883,child,0.000450293711346725
712,college,0.0004426792074619821
728,1970,0.00044002357249216066
865,pakistan,0.00042574739966069676
30,l,0.00041414256220131246
60,l,0.00041414256220131246
48,l,0.00041414256220131246
77,l,0.00041414256220131246
898,united,0.0004122856813269022
482,landing,0.00041093005714602706
434,and,0.000410730339469469
677,how,0.00040445855895700965
383,david,0.0004033676259596512
636,los,0.0003978184416184214
486,them,0.00038577770044294043
641,round,0.00037847871075290035
454,chevrolet,0.0003783499733490369
493,",",0.0003774233456341231
522,",",0.0003774233456341231
498,",",0.0003774233456341231
503,",",0.0003774233456341231
477,",",0.0003774233456341231
133,then,0.00037543592463765146
612,hard,0.00037360329000954954
473,the,0.00036745469718382653
517,the,0.00036745469718382653
432,chrysler,0.0003582434845562801
447,chrysler,0.0003582434845562801
690,five,0.00035641286775685803
295,united,0.0003478949822478506
398,##b,0.0003444423283187533
387,##fan,0.00034158816523807413
808,mont,0.0003412774582354031
97,",",0.00034019670498747255
105,",",0.00034019670498747255
115,",",0.00034019670498747255
594,000,0.0003396142370961744
290,out,0.0003389450308233162
89,it,0.0003297472731758485
98,it,0.0003297472731758485
106,it,0.0003297472731758485
116,it,0.0003297472731758485
200,has,0.0003226224187783598
212,has,0.0003226224187783598
488,approach,0.00032116395443383287
478,they,0.0003190224852627352
168,jersey,0.0003082452161788387
585,sandy,0.00030107481318126334
919,and,0.0003005576531237923
900,and,0.0003005576531237923
699,10,0.00029716309218764004
687,10,0.00029716309218764004
409,ellen,0.0002870196487033075
637,angeles,0.000286071411824133
155,pass,0.00027694031815365586
349,chicago,0.0002764599195173867
138,in,0.0002727773579131957
166,in,0.0002727773579131957
152,in,0.0002727773579131957
171,in,0.0002727773579131957
619,##ri,0.000272376993641631
823,drawing,0.00026754353230115126
774,##b,0.0002667074721336942
263,estimated,0.0002615299536674065
742,##uro,0.0002607100522044301
43,##sh,0.0002605352511564037
205,an,0.00025974579728697616
577,old,0.00025199314104156726
682,69,0.00024965377971135415
773,rr,0.00024701569786575006
491,straight,0.0002421910360944624
782,began,0.00024023492087156604
144,metropolitan,0.00023541042764558685
807,near,0.00023513807814067993
809,##pel,0.00023254337960812094
804,made,0.00023161066658000502
357,##on,0.00023023141177293426
196,institution,0.0002275719568243052
182,as,0.00022564541963151637
273,",",0.00022523846592947713
279,",",0.00022523846592947713
481,instrument,0.00022507372548018486
601,apartment,0.00022359757802456102
297,has,0.0002213791677413602
716,800,0.00021612000982581278
446,provide,0.0002158318528870154
22,",",0.00021580955860062576
634,quarterfinals,0.00021162492784588312
344,of,0.00020855320083635123
501,and,0.00020727716669182363
494,and,0.00020727716669182363
429,90,0.00020681817574623934
100,s,0.00020590630675718913
91,s,0.00020590630675718913
118,s,0.00020590630675718913
108,s,0.00020590630675718913
208,-,0.0002032416041927953
26,:,0.00020240112966144527
311,shi,0.00020046054202958256
223,physicians,0.00019351616115120576
261,on,0.00019198934410446453
435,general,0.00018924209551798632
538,wait,0.00018920490112815427
561,wait,0.00018920490112815427
394,6,0.00018782576950167744
284,the,0.00018696697147349933
254,the,0.00018696697147349933
500,manhattan,0.0001863801149658038
759,followed,0.00018515460636465717
336,an,0.00018463941886077525
259,a,0.00017926285755854004
480,an,0.0001789256861816551
234,f,0.00017867122437390627
846,teammates,0.000172983528773138
46,##z,0.00016969736273958973
172,new,0.00016910310929249702
130,new,0.00016910310929249702
167,new,0.00016910310929249702
611,summer,0.00016812690111184874
763,fellowship,0.00016669565972857723
697,and,0.0001665070195493031
733,and,0.0001665070195493031
274,mississippi,0.00016346123033177028
746,from,0.00016089549422447565
794,from,0.00016089549422447565
751,her,0.00016080670963750286
788,her,0.00016080670963750286
735,her,0.00016080670963750286
783,her,0.00016080670963750286
140,31,0.00015974321057538623
497,route,0.00015362363316336855
239,##a,0.00014943081337047542
578,retired,0.00014845420490273506
648,cincinnati,0.00014841340247671354
224,and,0.00014507287181829575
214,and,0.00014507287181829575
175,which,0.00014394193080467002
145,region,0.00014374937550977343
440,about,0.00014158484731355712
353,a,0.0001400562115803541
132,experienced,0.00013412211810602626
131,york,0.0001309746398893145
173,york,0.0001309746398893145
199,college,0.00011304498665803243
485,requires,0.00011277837161538736
691,miles,0.00011274134965531442
551,professor,0.00011148875585516527
528,to,0.00011055388242937627
487,to,0.00011055388242937627
464,of,9.563374136280415e-05
451,of,9.563374136280415e-05
121,for,9.454800982802924e-05
103,for,9.454800982802924e-05
94,for,9.454800982802924e-05
111,for,9.454800982802924e-05
704,n,8.350468039295845e-05
348,in,8.056351769072595e-05
355,in,8.056351769072595e-05
366,in,8.056351769072595e-05
745,##logy,7.594582681400374e-05
230,minister,7.159174389874292e-05
649,",",7.148602127898788e-05
626,",",7.148602127898788e-05
632,",",7.148602127898788e-05
616,",",7.148602127898788e-05
638,",",7.148602127898788e-05
869,bangladesh,6.571585529463101e-05
127,same,5.049227372753423e-05
324,in,4.3172527420018974e-05
314,in,4.3172527420018974e-05
303,in,4.3172527420018974e-05
44,##ka,3.874712278038599e-05
276,alabama,3.537690099465924e-05
264,that,2.4461003236300688e-05
40,##pol,2.4440561237718266e-05
340,management,2.2805145173508407e-05
347,management,2.2805145173508407e-05
207,liberal,2.26508852739115e-05
539,to,2.190434244297421e-05
562,to,2.190434244297421e-05
479,use,8.278197123540484e-06
758,-,4.295746414126403e-06
755,-,4.295746414126403e-06
775,-,4.295746414126403e-06
772,-,4.295746414126403e-06
675,bedroom,-8.787169541875009e-07
330,the,-2.342921344939353e-06
342,the,-2.342921344939353e-06
204,for,-3.1030765866246012e-06
400,res,-3.844218131450547e-06
266,than,-8.863762391810009e-06
492,line,-1.8062032874538203e-05
392,##rb,-1.8816010075053416e-05
469,night,-1.891622209816647e-05
805,barre,-2.9658044236885957e-05
249,##y,-3.155337563514705e-05
319,administration,-3.1868474874040956e-05
443,project,-3.222832211212371e-05
686,on,-3.973776605758166e-05
211,that,-4.0478346710449854e-05
102,appropriate,-4.14431494519012e-05
93,appropriate,-4.14431494519012e-05
110,appropriate,-4.14431494519012e-05
120,appropriate,-4.14431494519012e-05
339,property,-5.85319881765001e-05
201,become,-5.86010424961129e-05
646,semifinals,-5.9831250724761337e-05
760,by,-6.605284496964609e-05
715,approximately,-6.843574250291583e-05
819,biggest,-6.878900879588916e-05
137,way,-7.498834843021173e-05
852,rams,-7.778215438332327e-05
499,across,-7.932001918606549e-05
99,',-8.000046121025272e-05
107,',-8.000046121025272e-05
124,',-8.000046121025272e-05
117,',-8.000046121025272e-05
125,',-8.000046121025272e-05
90,',-8.000046121025272e-05
617,gin,-8.289546912219454e-05
767,york,-9.138763355754778e-05
213,influenced,-9.502299460983063e-05
267,200,-9.646529207905634e-05
718,square,-9.769006831744558e-05
743,##psy,-0.00010537405447281939
579,pilot,-0.00010587201762145908
17,school,-0.000114664335274486
129,that,-0.00011908227411208186
679,-,-0.00012234269500764283
680,-,-0.00012234269500764283
722,-,-0.00012234269500764283
719,-,-0.00012234269500764283
674,-,-0.00012234269500764283
717,-,-0.00012234269500764283
671,-,-0.00012234269500764283
672,-,-0.00012234269500764283
457,sport,-0.00012476365297185113
401,##nick,-0.00013212556000734982
596,-,-0.0001325236426287075
599,-,-0.0001325236426287075
576,-,-0.0001325236426287075
574,-,-0.0001325236426287075
345,real,-0.00013403355768823515
681,$,-0.00013427487798904923
275,and,-0.00014113057759638218
744,##cho,-0.0001474823280505069
364,",",-0.00014911633491949822
359,",",-0.00014911633491949822
350,",",-0.00014911633491949822
821,pot,-0.00015411221981435197
516,from,-0.0001572351707520749
781,##on,-0.00016359549532792909
663,ride,-0.00016388720740068266
396,-,-0.0001688553210491602
390,-,-0.0001688553210491602
399,-,-0.0001688553210491602
393,-,-0.0001688553210491602
402,-,-0.0001688553210491602
403,-,-0.0001688553210491602
757,##rb,-0.00017413994242038608
157,##c,-0.000176232372296402
891,security,-0.00018006495164013794
635,in,-0.00018041726316259777
630,in,-0.00018041726316259777
642,in,-0.00018041726316259777
647,in,-0.00018041726316259777
666,in,-0.00018041726316259777
520,in,-0.00018182207339281244
489,in,-0.00018182207339281244
248,##lma,-0.0001820812796409942
220,",",-0.00018409268549279356
226,",",-0.00018409268549279356
233,",",-0.00018409268549279356
246,",",-0.00018409268549279356
222,",",-0.00018409268549279356
197,",",-0.00018409268549279356
134,is,-0.0001908488705897802
25,with,-0.00019105890146754747
658,player,-0.00020136517213359452
625,player,-0.00020136517213359452
164,and,-0.00020639303550750135
169,and,-0.00020639303550750135
