,words,attribution
104,ins,0.05135512822206903
105,##ou,0.050727089045218623
589,unconstitutional,0.027210236840686335
739,holocaust,0.025105169828742984
357,bangalore,0.013509715112490406
256,##thed,0.01334408750896047
158,##hil,0.012807859074192235
513,justice,0.011399995041390151
585,##ror,0.010714108993375101
629,scrap,0.010362200855826216
481,def,0.009891367253927476
90,uno,0.009501162676427656
583,anti,0.009096885145480868
39,news,0.008069347932100705
296,rampant,0.007902801976790356
124,##lam,0.006904334145006593
208,penalties,0.0068981118157446794
666,##ished,0.006847796344618778
147,amazing,0.006613443470370339
482,##ra,0.006332425903353093
812,delighted,0.006272397715466912
586,##ism,0.006192294510096254
618,defiant,0.006094030538061923
255,##sca,0.005882526176597587
604,violence,0.0058131419825061545
373,marie,0.00560817061554628
616,weakened,0.005307872913393391
516,yesterday,0.004776700189663271
483,##uding,0.004531510711893623
510,iraq,0.004488433804503208
125,##orous,0.004460944922284353
374,##tta,0.003949039469241974
620,refused,0.0039169292201731145
514,department,0.003704835856691022
369,:,0.0035663604902801973
307,other,0.0035599562523910997
91,##bt,0.0035413135609634085
800,devoted,0.003417733793861483
798,training,0.0031640745177418028
297,.,0.003128824506640281
317,said,0.003024032378306415
598,waves,0.0030214223704024545
92,##aina,0.002925628683855718
333,##rem,0.002868224862228227
567,ontario,0.002825359675789822
801,grandfather,0.0027924371132812937
815,grandfather,0.0027924371132812937
379,jones,0.0027654252499263424
371,jones,0.0027654252499263424
453,.,0.0027603869049897746
227,his,0.002681342528888434
641,andrew,0.0026665790821268076
662,andrew,0.0026665790821268076
349,connects,0.0026494852037219283
316,he,0.0026153187409377293
93,##ble,0.0025588231215486474
794,worked,0.0025433558645955646
781,omar,0.002489506346415366
277,attack,0.002378920134557264
292,elected,0.0023651526547009416
230,him,0.002261354566105592
499,##tra,0.0022295360800782993
321,indeed,0.0021917114100910382
318,.,0.0021166790053768554
293,parliament,0.0020961069424189883
71,remains,0.0020773989669377927
206,##ments,0.0020411891214256557
667,by,0.0020330099415405544
87,rr,0.0019960733042989546
146,an,0.001974344423491541
564,aimee,0.001932282861095347
668,her,0.0019270711601866363
611,dominique,0.001875487450613499
85,##ies,0.001863316359517892
96,very,0.0018561480661063833
271,rumors,0.001827263498338204
692,federal,0.0018006347329191505
327,which,0.0017798095703502213
348,which,0.0017798095703502213
0,i,0.0017530880340788427
116,resources,0.0017268447607793195
459,of,0.0017194585030459828
487,of,0.0017194585030459828
27,th,0.0017050307934680909
95,working,0.0016808013064245541
123,g,0.0016074415428736063
631,disputed,0.0015886373661246054
78,virtually,0.0015435812750742536
725,.,0.001496069645742741
712,.,0.001496069645742741
584,##ter,0.0014913818990777421
418,woodstock,0.001469817596638209
112,##wan,0.0014367195226879688
807,##user,0.0014000433359655164
43,##rza,0.0013919826527141494
515,announced,0.0013745108406400754
791,get,0.0013596866882174257
671,granddaughter,0.0013542422872051259
605,struck,0.0013431628291577984
139,pauline,0.0013422815390803466
497,sub,0.0013369953351220678
193,germany,0.0013351418089715475
148,roster,0.0013097338968601003
51,not,0.0012843778196019889
553,de,0.0012777753767933074
643,devoted,0.0012757599252497204
790,to,0.0012658084104534414
503,fuel,0.0012482375488527524
625,demand,0.001242369445982914
428,ohio,0.0012318304840264185
724,francisco,0.0012091987640472544
504,tanker,0.0011981308215828984
286,seats,0.0011952757544168011
752,year,0.0011933289440554367
757,year,0.0011933289440554367
354,call,0.0011927803826398602
248,of,0.0011852656747404883
214,patterson,0.001170525626070613
627,the,0.0011621379227352842
624,the,0.0011621379227352842
345,help,0.0011439883006881036
523,anthony,0.0011063703727145682
59,a,0.0011058564139818366
498,##con,0.0010936058201782236
534,er,0.0010827612927409229
538,l,0.0010813020800181311
525,l,0.0010813020800181311
550,l,0.0010813020800181311
156,joseph,0.0010767996478248981
136,gloria,0.001064340875370182
451,intelligence,0.0010535121617635413
461,hall,0.0010334932091506787
332,k,0.0010143387690844201
263,##rov,0.0009976062271246865
31,elected,0.0009962340413408768
366,three,0.0009588975103324998
362,three,0.0009588975103324998
709,chicago,0.0009477531809060258
302,japan,0.0009346474699232054
179,language,0.000926916467863652
717,kansas,0.0009231487928584568
260,streets,0.0009098498009020496
554,ceased,0.0009016405082586375
18,we,0.0008894797345445425
491,3,0.0008800443511171395
650,dear,0.0008668865708698294
173,respond,0.0008620122505649401
423,mike,0.0008572887224287784
61,restoration,0.0008513236400643246
622,bend,0.0008505309961818427
