,words,attribution
760,##ful,0.04511019210369309
758,wi,0.03920232215694453
85,##eet,0.018740144745583033
87,christmas,0.014941880468719944
307,##rangle,0.01314471338639342
481,##ssion,0.011464363111638134
759,##st,0.010355041454324199
363,rebecca,0.009326252532270795
408,jewish,0.007736796457231707
838,fed,0.007613400552739894
961,barbecue,0.007173607845555567
80,cold,0.0071317824477162796
49,##lish,0.0063580712388999275
82,raining,0.005966930455274543
471,daylight,0.005869030060048524
750,ed,0.005779555324578795
322,administration,0.005493662144468575
262,1994,0.005203882909257973
309,industry,0.00432611843027663
44,.,0.004174858398082962
102,mail,0.00414564278893697
255,republicans,0.004062915739275361
260,house,0.003961119990827104
144,.,0.0038127703358711244
351,maxwell,0.0038086763670568636
843,he,0.00358114454751928
190,##d,0.003522443597406904
396,lineup,0.0032897614021210253
874,whom,0.0031752557591507454
103,message,0.003135993817002676
314,bid,0.0031249513887560876
1016,womb,0.0029618946456887274
894,crowded,0.0027623309805984955
195,marvel,0.002745368737669042
798,##mler,0.002744305652235141
92,mr,0.002731023101024408
776,the,0.002727141341422502
768,the,0.002727141341422502
762,the,0.002727141341422502
664,friend,0.002664968252959952
253,abolished,0.002602615477074693
1009,convex,0.002414716255516626
599,##fa,0.002395273087811869
966,name,0.0023148946149801875
74,daring,0.0023145130659795385
79,on,0.002281513655767847
969,albany,0.0021790522704836657
751,##gy,0.0021587754341955787
283,string,0.0021417195920628864
136,macdonald,0.001893751954207304
839,##erated,0.0018326398726598492
454,off,0.0018231243684897185
895,new,0.001814772835709543
201,producer,0.0017911950746669078
747,poets,0.0017840728740514428
1003,angeles,0.001758866165019218
199,now,0.0017570817410594436
480,##fe,0.0017446594395092085
164,sylvester,0.0017425479678664065
284,##ent,0.0017357625642029754
299,##rem,0.001725652744335644
689,started,0.001689567702989609
732,##ic,0.0016843187652856146
786,russia,0.0016650181770924439
313,a,0.0016537951101822713
1002,los,0.001627418173042163
539,in,0.0016250319949624543
243,assessment,0.0015358880147225418
636,mo,0.001531832025935507
731,##ator,0.0014037623972102346
755,movement,0.0014029981417414677
672,##land,0.0013842339617759058
183,##m,0.0013689320794416937
572,buster,0.0013632349131652867
703,sk,0.0013278280871227045
165,stall,0.001291103773259709
826,b,0.0012838959126269193
585,##ans,0.0012419829503208645
660,##ner,0.0012381293525735228
881,in,0.0012279631237999476
730,ale,0.0012018517896142612
109,pulled,0.0011763813286717268
143,shots,0.0011712819804425066
860,lately,0.0011539223600685953
318,favors,0.0011274416610302653
614,.,0.001115685710028734
18,was,0.0010990443573204347
707,s,0.001087855396827294
740,s,0.001087855396827294
50,##ed,0.0010771684076363163
801,##ler,0.001076960637967479
610,bronx,0.001076766723783735
955,city,0.0010690943521359715
705,##pton,0.0010681983411935285
712,flight,0.0010617345010922783
793,reports,0.0010511977159022741
505,creative,0.0010486614318278096
1014,space,0.0010358861369543543
873,guard,0.0010182392842469914
974,##ner,0.0010042953621957386
300,##ple,0.0009912978852086142
227,lack,0.000990841000259362
840,department,0.0009886774792984404
176,sumner,0.0009685995307113636
252,was,0.0009485143220863761
476,year,0.0009406394232576244
804,depot,0.0009393831228999192
563,camp,0.0009367388746293264
246,agency,0.0009342129943751061
745,of,0.0009224068687214082
713,of,0.0009224068687214082
125,him,0.0009197522802805945
667,also,0.0008901003252605574
141,on,0.0008651138896845127
915,we,0.0008606315700878695
766,germany,0.0008594845326866861
913,s,0.0008569228965263723
986,wanted,0.0008431644356975075
800,##rys,0.0008402111396098047
132,his,0.0008263973357014127
301,##r,0.0008229298846275072
147,nearby,0.0008133830983402073
97,wrote,0.0008126587951024293
297,.,0.0008122573431722567
323,.,0.0008122573431722567
722,by,0.0007928821807184518
317,trade,0.0007786145650205305
609,the,0.0007678962712120128
604,the,0.0007678962712120128
627,the,0.0007678962712120128
666,the,0.0007678962712120128
291,weeks,0.0007592048315487323
897,marketplace,0.0007582684870190441
645,net,0.0007520333307179782
108,bruins,0.0007465616618528865
855,mavericks,0.00072832133638246
413,the,0.0007206292686738998
439,the,0.0007206292686738998
29,steve,0.00071888210991775
720,a,0.0007107730862993242
35,candidate,0.0007020328028530642
296,mr,0.0007001574346214227
812,wal,0.0006913003975325345
437,is,0.0006899811661056921
345,jeffrey,0.0006725141626163224
177,reds,0.0006696010306628846
359,mar,0.0006687261182053883
496,city,0.0006641836472466164
950,in,0.0006590770662847094
509,a,0.0006388871390247968
941,he,0.0006364325474594132
472,savings,0.0006328309575403651
453,and,0.0006322667337860349
462,and,0.0006322667337860349
556,circuit,0.0006279310017153123
465,its,0.0006260438704963865
624,neighbors,0.0006245321568666426
605,river,0.0006166914615096562
987,an,0.0006096259472775169
19,watching,0.0006028128336724741
827,##j,0.0005998877446480046
808,##j,0.0005998877446480046
23,british,0.0005991500704023124
24,columbia,0.0005984599104749922
337,zachary,0.0005790268176062305
600,##ut,0.0005776899406486943
173,via,0.0005706438807472492
936,.,0.0005608929839198579
923,.,0.0005608929839198579
921,.,0.0005608929839198579
914,.,0.0005608929839198579
927,.,0.0005608929839198579
290,few,0.0005517420542780667
241,of,0.0005501123027371853
258,of,0.0005501123027371853
228,of,0.0005501123027371853
232,of,0.0005501123027371853
339,matthew,0.0005487443139562657
115,falling,0.0005475821668744004
910,which,0.0005456680875496767
335,joshua,0.0005409207773624115
464,has,0.000535805749348461
34,a,0.0005242834571172329
123,they,0.0005235233231342292
652,235,0.0005221564059072416
847,packard,0.0005086609191255609
919,keith,0.0005050977305106628
948,from,0.000502916498155786
733,section,0.000501156844046382
903,on,0.0004945592078429467
242,technology,0.0004925850432378302
55,battle,0.0004852852476066275
273,dos,0.0004742917849836462
229,knowledge,0.000472166386624053
508,in,0.0004716243544726301
493,in,0.0004716243544726301
122,but,0.0004705244428280784
780,britain,0.00046728134287869397
490,and,0.00046606776615919736
525,and,0.00046606776615919736
535,and,0.00046606776615919736
522,and,0.00046606776615919736
999,concert,0.00046170429742446983
704,##em,0.00045204299297784854
75,crossing,0.0004519853702342644
912,mark,0.0004500855457702256
331,chelsea,0.00044920135456908924
99,an,0.00044129824188721443
237,similar,0.00044046740708565826
589,sc,0.0004364814350310946
