,words,attribution
765,mis,0.0279625194666072
394,criminal,0.024711630670231625
399,died,0.0101770977884881
156,louisville,0.010145997992506109
443,##rky,0.009912626951575822
357,civil,0.007962927676651558
446,loop,0.0074757043162126165
358,wars,0.00717275789681183
617,man,0.006642839428282491
497,ohio,0.005656697171432025
96,charcoal,0.005650608831449673
706,over,0.005279165755005414
388,confusion,0.005264967400450996
460,frankly,0.005060664843218736
736,.,0.004925588678285935
34,london,0.004838412611605793
148,after,0.004735135008288187
589,i,0.004632108951454025
770,affiliation,0.004460607294222247
773,hubbard,0.004416502638513153
19,destroyed,0.004408106835191235
322,essentially,0.00401533921630742
104,weddings,0.003924142752093136
842,mob,0.0038506100276372236
395,investigation,0.0038325357550540143
494,even,0.0038233515397134914
366,new,0.003747555852079116
789,.,0.0035610735194731738
751,.,0.0035610735194731738
324,nursing,0.0035539417716813305
618,:,0.0034354280918139626
391,military,0.0034249263385447686
892,;,0.003415000766529287
899,;,0.003415000766529287
880,;,0.003415000766529287
552,york,0.0033293069883912865
33,in,0.003276808078246452
362,and,0.003219583421344574
450,##offs,0.0031236711841914075
463,belong,0.0030481283625892752
886,##set,0.0030449614629506753
852,states,0.0028548343866707363
349,opponents,0.0025844627905807337
851,united,0.0025372495859582
81,sun,0.0025176812032234736
454,european,0.002493024751302251
734,she,0.0024261872553183344
370,##men,0.002420543980133745
686,##ver,0.0023616582776710767
787,economic,0.0022674186952823185
410,reno,0.0022192860918355973
544,uzbekistan,0.0021895098591554934
710,i,0.0021463956766371566
726,i,0.0021463956766371566
739,correction,0.00212272380092071
778,adviser,0.002112893738546567
866,teams,0.0020588718608611435
194,accounted,0.0020236843554986665
701,at,0.0020124559066212852
847,ref,0.0020053995952117295
275,haven,0.0019273635919965857
219,##lana,0.0018712914441085008
263,civil,0.0018652962068862204
700,him,0.0018562653001714204
705,million,0.0018153828751672752
761,plan,0.001790599480038686
620,##ob,0.0017889820228018669
776,former,0.0017617264408157833
38,.,0.0017313142483093536
45,.,0.0017313142483093536
44,reported,0.0017213821962395732
300,progress,0.0017030921209042096
746,sunday,0.0016883502313543917
