,words,attribution
245,disgusting,0.045980055859948625
93,ra,0.03904217139582452
439,syria,0.0314664055113134
388,##trust,0.029941136662799878
441,jordan,0.027496596146310812
440,and,0.024928858418014038
436,odd,0.024505699815263016
96,reception,0.02247325540616884
144,pun,0.016899361481426792
437,jobs,0.014226353217886905
95,##ous,0.0113485377898135
419,york,0.009115106669023258
140,marvel,0.00882390079638165
94,##uc,0.00776836687271929
145,##gen,0.0067294038598837355
186,abandoned,0.0058070908253460615
176,kind,0.005797288778013847
387,anti,0.005754842584921745
152,throughout,0.005470698821745843
288,.,0.004954549734709401
188,weapons,0.004708508245674235
139,i,0.004556872260293133
383,europe,0.00446930975232688
442,.,0.004245639116247701
346,tar,0.004206572697905244
101,america,0.003971425056504832
86,a,0.0038633592211035094
64,.,0.0036227231916345745
102,.,0.0036227231916345745
348,cherry,0.0033557655677074454
435,work,0.003280903241531765
239,?,0.003091690120174433
285,world,0.0029305917949637252
328,sausage,0.0029005701695690553
53,backwards,0.0028997068991329818
151,acting,0.002801182888056157
187,its,0.0027574350635198265
298,everett,0.002711043535663132
70,here,0.002538406930887354
28,##ene,0.00248927918194926
90,##dote,0.002395480698496235
137,day,0.002371605318041791
100,south,0.0023273576446566245
76,cultural,0.0022817113353958926
309,lobster,0.002221240015812166
227,70,0.002023910009047584
402,.,0.0019158787882652586
231,started,0.0018961296372354403
27,schwarz,0.0018945082252820702
81,white,0.0018499820177021297
85,provide,0.0018402557870539238
84,will,0.0018271273460554278
236,switched,0.001826259874690772
234,design,0.0018038170986497772
97,he,0.0017708471319117115
75,greatest,0.0017196833479885911
98,received,0.0017023913172000255
133,entirety,0.0016019946788447508
415,time,0.0015177235660442027
51,turns,0.001512467029983441
82,house,0.0015032218772737544
14,threat,0.0014979810246498713
265,worked,0.001461370849603333
158,rejected,0.0014197134094844108
401,britain,0.0013902852376675061
107,watching,0.0013802714088561854
155,united,0.0013380555705897448
178,civilian,0.0013122157016106904
135,a,0.0013034077075208485
72,japan,0.0012745244353501064
156,states,0.00124657960589328
249,said,0.0011893061352636336
418,new,0.0011858982017236448
377,bananas,0.001180732943373025
391,surprise,0.0011786197705439547
148,intensity,0.0011752149616932755
40,him,0.0010617185824571616
281,services,0.0010000763555422332
399,ireland,0.0009945502167387598
310,salad,0.0009910325392323948
88,zen,0.0009741738293609508
374,major,0.0009411366450306171
25,.,0.0008987530279419852
6,.,0.0008987530279419852
60,.,0.0008987530279419852
69,starts,0.0008979087161182745
359,spokesman,0.0008923729510880837
251,sis,0.0008803900035780014
41,not,0.0008440049924241908
59,progress,0.0008217984689714721
368,based,0.0007965940962018009
123,irish,0.0007896931544708407
109,h,0.0007794600384104549
286,trade,0.0007705689042500925
257,of,0.0007643860375665568
159,that,0.0007616433187082079
170,that,0.0007616433187082079
118,perform,0.0007404995768105117
379,pine,0.0007401014107702498
165,not,0.0007380381445815839
105,dublin,0.0007252467819820411
63,mr,0.0007081128860247998
99,in,0.000705231221764253
308,new,0.0007022627540541455
345,new,0.0007022627540541455
325,new,0.0007022627540541455
153,.,0.0006984299924385642
126,.,0.0006984299924385642
128,.,0.0006984299924385642
206,##ger,0.0006863372698769997
38,and,0.0006596429299023408
33,who,0.000651948754796142
162,though,0.0006504053033525946
168,the,0.0006357017815386507
182,the,0.0006357017815386507
171,the,0.0006357017815386507
154,the,0.0006357017815386507
332,l,0.0006150084024058009
352,l,0.0006150084024058009
312,l,0.0006150084024058009
121,of,0.0006031401422148103
149,of,0.0006031401422148103
252,##ko,0.0006011644507245079
428,##view,0.0005994553910394735
92,the,0.0005772448483127003
80,the,0.0005772448483127003
370,dublin,0.0005771790520569586
361,f,0.0005690069898505137
212,kruger,0.0005680292934596986
115,##uid,0.000567526067669144
420,city,0.0005659765925038527
89,anti,0.0005491686497766615
373,a,0.0005457986757709915
358,a,0.0005457986757709915
208,dieter,0.0005244465841502256
163,it,0.0005052665354411095
185,it,0.0005052665354411095
44,his,0.0004983489161807506
12,his,0.0004983489161807506
375,distributor,0.0004971228386548817
390,paid,0.0004805635343925952
10,##ons,0.00046899780366379347
355,brian,0.0004631329746874323
305,spread,0.00045611912931793586
219,between,0.0004390251672174128
79,which,0.0004353153628996
199,war,0.0004343021120723294
371,and,0.00042708873536907244
400,and,0.00042708873536907244
378,and,0.00042708873536907244
68,visit,0.0004191748481973868
5,mr,0.00041611440357225155
16,joined,0.00038315156501148885
9,rec,0.0003820444114485935
279,a,0.0003761641213136728
267,a,0.0003761641213136728
363,##ffe,0.0003750487863123578
108,garry,0.00036490745255650267
195,rus,0.000355729639052424
294,pan,0.0003536445653815738
198,andy,0.00035077813917550505
425,##ed,0.00032525809728235755
293,a,0.0003190512687264686
304,a,0.0003190512687264686
382,in,0.00030407699261871007
369,in,0.00030407699261871007
398,in,0.00030407699261871007
258,brooklyn,0.00029964883778472773
284,the,0.00029813345401269903
271,##efe,0.0002766726891878594
23,including,0.0002758401589130151
321,##b,0.00027449081433532536
341,##b,0.00027449081433532536
205,##wa,0.00026760647182910344
34,wrote,0.0002654239284760627
433,instead,0.0002420883624758177
303,facing,0.00023625334229951438
362,##y,0.00023549614884810853
350,##one,0.00021788604039249467
427,sea,0.00020636198694982266
295,##era,0.00020223194700488972
214,so,0.0002009559961525754
43,make,0.000193170535968636
211,barbara,0.00019288986943871695
300,mass,0.00018198519385000914
394,morning,0.0001788586001733882
132,its,0.00017348005910090353
161,",",0.00017264312353009527
166,rule,0.00015121912828063366
120,canon,0.00014811339185161334
430,fire,0.00014489322558626717
18,by,0.00013493705535850994
194,ed,0.00013376870141648483
83,hopes,0.00012924097444853958
396,its,0.00011947662242759633
357,",",0.00011923514484837167
384,",",0.00011923514484837167
365,",",0.00011923514484837167
2,##partisan,0.00011476356197050183
21,republicans,0.00011204218424979218
409,husband,9.87071050175296e-05
196,##cha,9.577470676786939e-05
125,j,9.246325982857712e-05
320,rr,7.608856587812693e-05
340,rr,7.608856587812693e-05
19,other,7.56694418480932e-05
87,quietly,7.446333255539947e-05
114,dr,5.694284579740637e-05
364,##s,4.797820542272147e-05
381,##s,4.797820542272147e-05
172,north,3.5397965947405674e-05
376,of,2.940287557636588e-05
204,##ch,2.2207582541710114e-05
3,push,1.9986006517536895e-05
318,99,1.8718558989110594e-05
