,words,attribution
53,##ished,0.04191400838337719
61,and,0.03225147763539025
77,and,0.03225147763539025
57,and,0.03225147763539025
852,bankrupt,0.02380028763724211
63,",",0.023356090835049567
71,",",0.023356090835049567
75,",",0.023356090835049567
73,",",0.023356090835049567
69,",",0.023356090835049567
59,",",0.023356090835049567
67,",",0.023356090835049567
65,",",0.023356090835049567
41,revolt,0.02106828741796872
52,cher,0.019802220859451113
177,##cia,0.01723344033736319
232,humanist,0.015048345464393239
369,',0.011436880505072005
1005,deaths,0.011265509360982391
364,hall,0.01114088908649535
107,critique,0.010755737144743194
610,doomed,0.010506794967235498
733,se,0.010308733979146455
74,nathaniel,0.009343318268525028
735,##ow,0.00850711459726417
58,jessica,0.008223521560204958
699,##lth,0.008014386913791147
853,kentucky,0.007576359924673901
500,death,0.0075505919776090455
903,man,0.007130563192611858
700,##y,0.0071155904808931055
706,beloved,0.007021144740455401
734,##lk,0.0066976055512057335
176,##re,0.006589893172348226
588,abs,0.006220800056497076
613,.,0.006195729545919109
676,##ught,0.00619431619507936
1002,ended,0.005740601188318207
78,matthew,0.005583287388327331
1027,security,0.005487608575107603
125,terrorism,0.005437748391114188
967,weapons,0.005028153597234935
365,##owed,0.004784812931636987
591,killed,0.00463805772279734
1028,forces,0.004422650597350728
1017,beating,0.003964335259619089
446,rr,0.0039362989279482985
460,rr,0.0039362989279482985
419,rr,0.0039362989279482985
431,rr,0.0039362989279482985
631,##orin,0.003921069877385632
727,and,0.0038690208761742906
742,and,0.0038690208761742906
714,and,0.0038690208761742906
1014,they,0.003801584931320192
529,union,0.0037848305968833083
170,italian,0.0037497848750018066
532,hebrew,0.003736184659736537
993,crack,0.0036354373809351064
612,government,0.0034591666615878436
1033,prevent,0.0032985290562938126
1010,people,0.00329381304285015
40,shareholder,0.0030469859247874384
1016,endured,0.003042459105686997
518,conductor,0.002993164415910137
135,nicaragua,0.0029461442854800354
70,tatiana,0.002932719774008003
37,subject,0.0028309743638789226
1022,threats,0.0027896557126258713
239,pursuing,0.0027781441152025916
326,lynne,0.0027556572937481277
954,he,0.0025672087300880656
1032,to,0.002553512253853301
976,cover,0.002524576515331765
521,manhattan,0.002504666407095738
503,subway,0.002462757479859535
50,philadelphia,0.002442471692944574
994,##down,0.0023983886063101137
739,l,0.002379853962956559
711,l,0.002379853962956559
724,l,0.002379853962956559
568,raphael,0.002342335108678019
961,critic,0.002191987609084553
83,he,0.0021226894434154876
670,sc,0.002110372273882472
946,theater,0.0021003495840474637
960,theater,0.0021003495840474637
939,tar,0.0020680969321004686
171,film,0.002035367821039011
174,una,0.002031484580885551
968,were,0.002015140187518923
621,devoted,0.0019793860467286883
149,screenplay,0.0019384792312974132
881,russian,0.0019347147510674085
730,rr,0.001892912964749996
718,rr,0.001892912964749996
745,rr,0.001892912964749996
272,##rb,0.0018925131701462133
969,mere,0.0018584957483298579
795,illinois,0.0018530531285934594
997,demonstration,0.001841979035479349
1008,or,0.0018220874368365097
964,##nan,0.0018043819726930497
1030,have,0.001801194748853231
1015,have,0.001801194748853231
1034,accounts,0.001749340432962324
221,##zu,0.0017416135949991807
217,##lling,0.0017338205156054317
233,##ic,0.0017207898256758208
630,ad,0.0017081086065777792
397,##vino,0.001689119601108487
148,the,0.0016706356527516953
1024,the,0.0016616575872652891
1004,the,0.0016616575872652891
992,police,0.0016259212795418114
185,to,0.0016027227986934256
849,leadership,0.0016013560865454292
785,sharp,0.0015566078300651973
393,player,0.0014973009114365805
722,joan,0.0014836947821537582
402,this,0.001455952093036574
1020,bribes,0.001454683216388272
523,bound,0.0014425419539256822
978,up,0.001435746075648378
133,cuba,0.0014224265502305923
129,united,0.0014179286320674946
693,##land,0.0013911591479183472
1031,tried,0.001380815796872192
952,century,0.0013562066761114541
897,russia,0.001336772045729916
420,##b,0.0013323022835061568
461,##b,0.0013323022835061568
432,##b,0.0013323022835061568
447,##b,0.0013323022835061568
511,years,0.0013242844402400536
913,let,0.0013051645355673393
243,##jar,0.0013023777809108557
806,a1,0.0012630420415086962
908,magazine,0.0012624883429312227
330,##stein,0.0012487260071321314
321,##stein,0.0012487260071321314
799,black,0.0012479679088219717
139,east,0.0012448668135278268
581,a,0.0012428891232293972
771,him,0.0012247925084923634
400,miller,0.0012184033623369314
48,meeting,0.0012172133818819765
672,##r,0.001210684043980159
456,##rb,0.0012042358322635674
441,##rb,0.0012042358322635674
427,##rb,0.0012042358322635674
415,##rb,0.0012042358322635674
677,##er,0.0011593485503859926
1019,",",0.001136560134344856
985,",",0.001136560134344856
1011,",",0.001136560134344856
987,",",0.001136560134344856
152,jew,0.0011331010325586807
184,away,0.001123170991978417
140,and,0.0011209139728876585
582,razor,0.0011167368780309885
15,i,0.0011088952194495314
520,a,0.0010842570700490902
517,a,0.0010842570700490902
486,a,0.0010842570700490902
507,a,0.0010842570700490902
800,united,0.0010765883636514183
846,of,0.001074321607075492
850,of,0.001074321607075492
27,executive,0.0010567472425998792
584,thin,0.0010544291740710219
912,.,0.0010522764460654103
971,.,0.0010522764460654103
716,##n,0.0010449880658574256
963,ty,0.001041766876239549
192,.,0.0010364586086169568
240,.,0.0010364586086169568
472,now,0.0010356529580601963
890,joint,0.0010166284847501332
130,states,0.0009973709601210053
1009,more,0.0009928577202981135
843,could,0.0009755863191069248
467,mr,0.0009609700818459986
13,a,0.0009554200981772301
39,a,0.0009554200981772301
16,##ger,0.0009461225705737942
943,a,0.0009318479892789398
921,a,0.0009318479892789398
839,governor,0.0009274374477485934
596,at,0.0009241744357015422
147,writing,0.0009037875539577216
665,michaels,0.0009014673605201995
652,michaels,0.0009014673605201995
624,tracey,0.0008982644262189792
345,haunted,0.0008963261600101961
475,me,0.0008842448374492517
104,offers,0.000884048708171268
536,condo,0.0008668050384931952
375,-,0.0008658505896475597
374,-,0.0008658505896475597
490,and,0.0008618593791501477
484,and,0.0008618593791501477
831,we,0.0008615716321131808
807,we,0.0008615716321131808
583,-,0.0008543464180279611
515,he,0.0008523080062133717
802,senator,0.0008383159255899679
829,f,0.0008346827173114181
12,robert,0.0008327108418542267
481,##v,0.00081253225349058
537,##lence,0.0008077451896850774
884,tn,0.0008029281245063739
725,##rb,0.0008004673374051195
740,##rb,0.0008004673374051195
712,##rb,0.0008004673374051195
451,e,0.0008003240684199102
498,most,0.0007995253457084084
1025,hands,0.0007839227653763231
9,company,0.0007805148038617473
681,he,0.0007662414218909198
407,.,0.0007500577844756612
440,l,0.0007377662781737715
414,l,0.0007377662781737715
426,l,0.0007377662781737715
455,l,0.0007377662781737715
928,orson,0.0007371812683414251
205,professors,0.0007357588667229583
658,blank,0.0007315989079866201
494,from,0.0007152502086831625
813,g,0.0007012079641154099
408,with,0.000695396227428236
237,goal,0.0006763626958945182
444,##la,0.0006745353161537809
94,global,0.0006711610569575369
247,90,0.0006709714044739747
259,90,0.0006709714044739747
476,##s,0.0006588856832940604
342,##on,0.0006578713359416557
586,",",0.0006556185048805727
606,",",0.0006556185048805727
594,",",0.0006556185048805727
609,",",0.0006556185048805727
959,british,0.0006525539512116364
749,##og,0.0006466051053414456
282,##5,0.0006449299477517963
910,but,0.000644162587005037
1003,in,0.0006399202141787524
979,in,0.0006399202141787524
980,china,0.0006390811987334739
986,china,0.0006390811987334739
162,##s,0.0006385012798424928
202,age,0.0006379829709587701
355,foot,0.0006283419966537512
25,its,0.0006245226871237043
557,rr,0.0006224197008602793
1023,at,0.0006167663363312591
204,when,0.0006160393379030113
931,shadow,0.0006132179150531216
598,senate,0.0006091047008471538
905,according,0.0006083075052800431
840,in,0.0006030942227385875
151,norman,0.0005938276486935325
819,some,0.0005918525489592518
182,who,0.0005815208729785114
452,##isen,0.0005786207700619198
779,brooklyn,0.0005766801967709388
95,dominance,0.0005760488475181505
973,##0,0.0005672737836809093
508,night,0.0005628323119093797
496,",",0.0005622578987900483
483,",",0.0005622578987900483
479,",",0.0005622578987900483
470,",",0.0005622578987900483
513,",",0.0005622578987900483
352,hole,0.0005505175805807029
333,falls,0.0005329371083283645
110,foreign,0.0005319731193961101
919,well,0.0005316487798681525
86,or,0.0005291765992400142
768,new,0.0005170076639400847
982,of,0.0005152485956987741
1006,of,0.0005152485956987741
1026,of,0.0005152485956987741
975,of,0.0005152485956987741
1035,of,0.0005152485956987741
633,grandmother,0.0005151102860302966
99,no,0.0005083803980347038
186,venice,0.000508040705182487
962,kenneth,0.0005043248103979597
370,t,0.00048657110298077906
112,from,0.0004812760298779623
158,bread,0.0004756382531817161
412,##ci,0.000475133085879559
7,walt,0.0004706950374095158
178,##ted,0.0004685335345934106
299,and,0.0004651311860113317
327,and,0.0004651311860113317
984,##zhou,0.00046333284761319903
487,few,0.0004556116612612773
60,jonathan,0.0004548152785566314
277,86,0.0004525608004364384
731,##b,0.0004426608358074606
719,##b,0.0004426608358074606
746,##b,0.0004426608358074606
474,in,0.00044215478330045254
188,equally,0.00044185424986808677
836,republican,0.00044095590573092443
822,republican,0.00044095590573092443
937,',0.0004406223204512955
934,',0.0004406223204512955
926,',0.0004406223204512955
933,',0.0004406223204512955
927,',0.0004406223204512955
929,',0.0004406223204512955
955,',0.0004406223204512955
29,michael,0.0004245750891637535
340,mick,0.00042347065871141875
141,elsewhere,0.0004166656081442903
79,.,0.00041415262283346556
996,a,0.00040382250407588327
991,a,0.00040382250407588327
435,port,0.0004000072720607126
965,",",0.0004000065636309285
953,",",0.0004000065636309285
923,",",0.0004000065636309285
932,",",0.0004000065636309285
516,was,0.00039129450182100466
160,tu,0.0003890213920787363
386,jack,0.00038880697063334237
437,de,0.0003830932311757329
443,ze,0.0003805616136679833
213,##ncy,0.00037994058907544706
767,a,0.0003786444087278792
972,a1,0.00037559287582729237
875,a,0.0003745387085020209
889,a,0.0003745387085020209
911,mr,0.00036644696950108367
585,majority,0.0003614676427044432
788,then,0.0003612573616178192
597,gaining,0.0003582352374069397
489,papers,0.0003541054315062192
466,but,0.00035339471111758364
356,",",0.00035132482781982986
391,",",0.00035132482781982986
361,",",0.00035132482781982986
401,",",0.00035132482781982986
381,",",0.00035132482781982986
398,",",0.00035132482781982986
385,",",0.00035132482781982986
394,",",0.00035132482781982986
378,",",0.00035132482781982986
389,",",0.00035132482781982986
977,-,0.0003489447876587674
924,and,0.0003422445329345384
941,valentine,0.0003356882938193186
607,and,0.00032402804784124406
951,last,0.00031512538020040456
551,l,0.0003080414637761098
645,sister,0.00030628713063618576
637,max,0.0003058858359663483
772,38,0.00030465638491329475
838,for,0.00030331357495528086
244,##do,0.0002995786584615452
436,##ia,0.0002949637944636637
793,obama,0.0002886491629414242
306,west,0.00028856910644678413
288,stefan,0.0002829659012747161
438,rossi,0.00028225269837790036
284,rr,0.0002775549148407663
488,signed,0.00027707774930339573
380,hogan,0.0002667391804753013
468,.,0.0002631199918290404
482,.,0.0002631199918290404
93,for,0.00026061969746144414
925,in,0.0002585612962702644
191,mr,0.0002574200457367439
649,##na,0.0002564467417581478
627,and,0.00025536415936424576
642,and,0.00025536415936424576
666,and,0.00025536415936424576
654,and,0.00025536415936424576
281,##0,0.0002521883402632474
623,of,0.0002516726061855415
661,of,0.0002516726061855415
634,of,0.0002516726061855415
678,of,0.0002516726061855415
618,of,0.0002516726061855415
646,of,0.0002516726061855415
504,tracks,0.00024769877042600313
861,##berg,0.0002440381379913005
