,words,attribution
378,ana,0.0625896938215988
232,not,0.04608137994746276
208,##ert,0.03823132088390184
270,pro,0.02679668794106956
207,ex,0.021351532378708023
463,attacked,0.018582591936106806
379,##ch,0.017713024991627076
645,##erving,0.016955537882417562
307,violated,0.01681353385510417
644,##sw,0.014755663645384191
229,in,0.012876788343765726
618,imp,0.012561007102882674
524,stoke,0.012428511770202743
673,##vet,0.010069397886920337
688,utterly,0.009806605246524373
373,nationalist,0.009194586119787086
366,gallo,0.009117659469631308
471,sided,0.00876285221593637
233,brooklyn,0.007953419140026828
163,are,0.006999810654160152
672,ri,0.006569990932121195
619,##rov,0.00585095353255781
530,crack,0.005753538343222936
410,died,0.005671690822498434
376,he,0.005296080569027459
230,queens,0.005213266853231367
128,representatives,0.0051758683299901525
209,pressure,0.005021334382173067
341,britain,0.005005597092305167
643,un,0.004970366785508985
367,##ping,0.004952989743220386
139,leach,0.004845674769297788
626,above,0.004675868694543164
125,##rist,0.004632823470970362
371,ethnic,0.00450910121232193
741,study,0.004301857122868763
620,##ising,0.004269048448933794
528,##base,0.004185728993365344
356,bosnian,0.0040341552860710525
276,rr,0.00391097944863063
247,a,0.0037634776802642866
57,mail,0.003687680727909479
222,crawford,0.0036304699275194557
746,defense,0.0033655767170650466
412,2004,0.0033467761080469972
650,decades,0.0032835154011196296
488,phenomena,0.0032304769070373085
129,sherwood,0.003203978697288665
358,serb,0.0031195534263509044
300,issued,0.0030544801829537264
735,columnist,0.003046190266539208
768,pulled,0.0029771184353969554
302,statement,0.002928159111628175
712,##cious,0.0028997470601619764
713,german,0.0028698854406888764
186,",",0.0028424790026541913
190,",",0.0028424790026541913
193,",",0.0028424790026541913
776,knee,0.00270699118208419
715,##at,0.0026501764675435253
409,and,0.002639622388623564
115,voted,0.0026299676548525433
198,and,0.0026241047024626162
717,he,0.002564535555140423
50,caldwell,0.002481801164982481
517,anonymous,0.002470994516932283
86,month,0.0024308212742175806
718,interrupt,0.0023935023755759493
678,gorgeous,0.0023922692616901962
121,well,0.0023713454668418464
740,sociological,0.002370506854472188
646,traditional,0.002246811313479845
114,republicans,0.002229993774564891
264,vision,0.002151956723464678
347,palestine,0.002108889013238476
362,world,0.0021043115285994548
364,not,0.0020884300271513927
760,canada,0.0020688260060443176
474,european,0.0020660676138529576
584,he,0.0020539336893549576
708,;,0.0020299415102680084
676,;,0.0020299415102680084
408,disease,0.0019078371647257553
721,quoting,0.0018955177661040597
527,free,0.0018413906471083528
601,garden,0.0018020926900532627
106,del,0.001770398085129104
61,really,0.0017343160670550632
520,paris,0.0017306288120668644
518,chapter,0.0017143779445122481
84,4,0.0016784357854038971
696,of,0.0016511794056971471
544,aide,0.0016214509658251288
313,office,0.0016089905190929039
119,",",0.001574224847100555
127,",",0.001574224847100555
137,",",0.001574224847100555
494,two,0.0015522445044998366
608,manuel,0.0015429110317014517
679,russian,0.0015280524621265645
570,commemorate,0.0015163735095062127
759,for,0.0015155073976441532
664,began,0.001490144505085853
309,truce,0.0014693142724648857
515,a,0.0014531159154103836
130,bo,0.0014343886166285201
711,viva,0.0014190970350551938
284,networks,0.0014166464419075812
319,had,0.0013865393078376195
251,fewer,0.0013773855053350794
612,leading,0.001370519280684323
605,giants,0.0013553037469101028
649,three,0.0012869219125933484
